state_fips,drought_lvl,area_pct,area_total,pop_pct,pop_total
9,D0,16.381551724137932,851492.9400000001,16.088227969348658,600304376.94
9,D1,8.438285440613026,438608.87,8.001091954022987,298549077.86
9,D2,4.083036398467432,212229.2,4.394808429118775,163987224.21
9,D3,0.755411877394636,39263.14,0.8038026819923373,29993311.35
9,D4,0.0,0.0,0.0,0.0
10,D0,12.043275862068963,257745.26,11.753946360153256,110186886.16
10,D1,6.48191570881226,138725.85,5.026331417624521,47118086.74
10,D2,3.9643582375478927,84844.26,3.239147509578544,30365222.57
10,D3,1.1439176245210727,24481.33,1.43088122605364,13413724.89
10,D4,0.1303448275862068,2789.65,0.1159961685823754,1087418.4500000002
11,D0,12.038850574712644,7567.44,12.038850574712644,75627490.42
11,D1,10.593103448275862,6658.7,10.593103448275862,66545943.16
11,D2,3.1782662835249043,1997.83,3.1782662835249043,19965852.83
11,D3,0.952528735632184,598.74,0.952528735632184,5983697.57
11,D4,0.0,0.0,0.0,0.0
12,D0,17.21396551724138,10132822.92,16.83278735632184,3263070028.73
12,D1,8.953180076628353,5270175.74,8.438515325670497,1635841745.4
12,D2,4.643218390804599,2733204.78,4.14992337164751,804472334.05
12,D3,1.814913793103448,1068337.29,1.560191570881226,302432238.98
12,D4,0.1829597701149425,107693.77,0.1708812260536398,33127877.75
13,D0,16.996618773946363,10429590.25,15.75147509578544,1591075749.63
13,D1,10.89169540229885,6683531.7700000005,10.706503831417624,1081486296.09
13,D2,8.127174329501916,4987120.23,9.545450191570882,964202866.4
13,D3,6.773285440613027,4156353.37,6.8966379310344825,696649720.69
13,D4,2.3000766283524907,1411412.81,2.501302681992337,252667350.49
15,D0,28.26451149425288,1859653.86,32.043840996168576,455072254.44
15,D1,17.039722222222224,1121130.56,12.255239463601532,174040813.82
15,D2,8.0519061302682,529783.1,3.1494444444444443,44727405.86
15,D3,2.2433045977011496,147598.33,0.953955938697318,13549443.18
15,D4,0.1618007662835248,10640.05,0.038103448275862,540932.37
16,D0,21.63647509578544,18876936.27,22.86840038314176,374254455.12
16,D1,16.697969348659004,14568258.81,19.350593869731803,316681947.63
16,D2,13.406273946360152,11696369.05,13.063850574712644,213799446.34
16,D3,6.550296934865901,5714852.59,5.51286398467433,90221346.12
16,D4,1.45566091954023,1269964.42,1.2387931034482758,20272989.65
17,D0,12.698256704980842,7474576.35,10.487519157088125,1406636308.93
17,D1,5.932835249042146,3492365.45,5.693946360153256,763719030.66
17,D2,2.4644540229885057,1450716.34,3.1101628352490422,417136095.86
17,D3,1.2628831417624522,743363.81,1.4346264367816093,192420290.25
17,D4,0.0478544061302682,28168.34,0.010727969348659,1440789.36
18,D0,12.484291187739464,4718071.5,12.313065134099617,833482961.07
18,D1,4.423362068965517,1671701.59,4.592021072796935,310835094.98
18,D2,1.550507662835249,585964.3,1.5984003831417624,108199189.73
18,D3,0.4761685823754789,179959.77000000002,0.4591091954022988,31075320.44
18,D4,0.1025095785440613,38735.22,0.0679885057471264,4602692.94
19,D0,14.36669540229885,8446110.08,13.48661877394636,423881457.32
19,D1,8.77375478927203,5158041.34,8.876781609195403,278993061.01
19,D2,5.531388888888889,3251889.94,5.267978927203066,165570685.04
19,D3,2.2125478927203064,1300659.05,2.000862068965517,62885386.7
19,D4,0.0439367816091954,25811.45,0.0377394636015325,1184445.92
20,D0,19.656934865900386,16886896.63,19.276666666666667,574182716.67
20,D1,13.136446360153258,11285136.38,11.250996168582375,335130703.0
20,D2,9.062863984674328,7785692.91,6.117978927203065,182230388.73
20,D3,5.189434865900384,4458006.25,3.7028927203065134,110298489.3
20,D4,2.2390996168582373,1923567.0,0.8799808429118774,26210243.38
21,D0,10.463515325670498,4408664.83,10.083074712643675,456792378.4
21,D1,5.021273946360154,2115577.7,4.999750957854406,226501846.85
21,D2,2.9222701149425285,1231246.42,2.6244157088122604,118893821.56
21,D3,1.141302681992337,480863.92,0.9854789272030652,44643445.84
21,D4,0.1661111111111111,69981.76,0.1023850574712643,4638044.93
22,D0,18.962605363984675,9286663.99,18.65904214559387,883103800.36
22,D1,8.622337164750958,4222629.23,8.773141762452108,415215095.99
22,D2,3.940239463601532,1929661.09,3.370383141762452,159516701.42
22,D3,2.504396551724138,1226509.06,2.253352490421456,106647501.71
22,D4,0.9529022988505748,466672.96,0.7326436781609196,34674976.99
23,D0,12.395862068965515,4202052.04,14.58765325670498,202302421.44
23,D1,6.584865900383142,2232184.56,7.544578544061302,104628618.85
23,D2,3.2614463601532564,1105549.02,3.52051724137931,48822736.59
23,D3,0.6656800766283525,225662.85,0.950603448275862,13182468.62
23,D4,0.0,0.0,0.0,0.0
24,D0,13.582883141762451,1390509.05,13.223965517241378,711357971.95
24,D1,6.940344827586207,710505.13,7.772873563218391,418130067.92
24,D2,3.145057471264368,321962.65,2.883831417624521,155132234.35
24,D3,1.1286877394636017,115544.64,1.37794061302682,74122529.17
24,D4,0.0745306513409961,7629.25,0.0515708812260536,2774311.89
25,D0,14.66897509578544,1234105.59,15.300996168582376,1045926921.73
25,D1,7.545555555555556,634805.58,7.966427203065135,544565630.65
25,D2,3.0796647509578543,259090.6,2.9075478927203067,198751546.92
25,D3,0.8942145593869731,75225.38,1.2300957854406132,84084459.85
25,D4,0.0,0.0,0.0,0.0
26,D0,16.61955938697318,10090827.35,15.854281609195402,1634455839.58
26,D1,6.556226053639847,3980713.36,6.118515325670498,630783406.04
26,D2,1.885124521072797,1144587.58,1.0200670498084292,105161467.67
26,D3,0.1327107279693486,80573.18000000001,0.0169061302681992,1742817.8
26,D4,0.0,0.0,0.0,0.0
27,D0,20.07702107279693,17686514.26,17.725909961685822,981538623.48
27,D1,11.405114942528735,10047315.0,13.004377394636014,720093537.81
27,D2,4.148208812260536,3654300.63,4.61705938697318,255660926.75
27,D3,2.262442528735632,1992986.58,0.9287835249042146,51430035.0
27,D4,0.0,0.0,0.0,0.0
28,D0,15.72337164750958,7831660.36,15.583793103448276,482762776.71
28,D1,7.644157088122605,3807463.95,7.73573754789272,239644497.55
28,D2,3.146369731800766,1567125.9,3.07933908045977,95391536.94
28,D3,1.0875095785440612,541676.4400000001,1.205823754789272,37354691.51
28,D4,0.0797126436781609,39708.36,0.1025287356321839,3176053.09
29,D0,15.542318007662836,11312581.66,15.179204980842911,949072877.44
29,D1,9.395459770114943,6838578.31,9.304818007662837,581786035.85
29,D2,3.720775862068965,2708256.49,3.459099616858237,216286455.28
29,D3,1.4461111111111111,1052575.03,1.178553639846743,73692087.57
29,D4,0.1490134099616858,108460.87,0.1361111111111111,8511576.71
30,D0,17.668400383141762,27131817.93,18.22145593869732,188219330.16
30,D1,12.781072796934868,19626855.31,12.504760536398466,129169089.22
30,D2,10.703323754789272,16435759.83,10.30359195402299,106430872.46
30,D3,7.638773946360153,11730211.55,9.030900383141764,93283375.66
30,D4,1.105,1696857.47,0.925191570881226,9556032.05
31,D0,17.757538314176244,14330685.98,19.3417816091954,368787285.27
31,D1,11.785727969348658,9511262.95,11.50852490421456,219429074.54
31,D2,8.755421455938697,7065712.27,5.1466570881226055,98130187.87
31,D3,6.980986590038314,5633669.31,4.392394636015325,83747997.84
31,D4,2.885450191570881,2328543.33,0.9745402298850574,18582633.0
32,D0,15.719521072796937,18140011.0,19.706360153256703,555593719.13
32,D1,20.998553639846744,24231969.18,23.205325670498084,654244577.45
32,D2,21.77243295019157,25124735.1,20.435325670498084,576151593.54
32,D3,13.174176245210727,15202765.14,9.257346743295018,260994362.17
32,D4,2.6534291187739463,3061927.36,3.3289463601532567,93855623.8
33,D0,14.194693486590038,1372212.22,14.42103448275862,198202646.86
33,D1,6.3997030651341,618667.21,6.893831417624521,94750782.06
33,D2,3.783955938697318,365792.34,4.990172413793103,68584314.62
33,D3,0.3352394636015325,32410.19,0.8514846743295019,11703290.57
33,D4,0.0,0.0,0.0,0.0
34,D0,12.03471264367816,960251.79,11.782030651340996,1081451341.8
34,D1,5.554454022988506,443182.32,6.646091954022989,610034023.46
34,D2,2.518668582375479,200962.12,2.542624521072797,233383534.01
34,D3,1.0099616858237548,80585.73,0.9861206896551724,90516188.14
34,D4,0.0017145593869731,136.9,0.0002969348659003,27613.16
35,D0,19.26438697318008,24450773.95,21.57386973180077,463789986.71
35,D1,18.17963601532567,23074204.35,17.255795019157087,370962866.78
35,D2,17.128256704980846,21739619.99,17.50800766283525,376381005.76
35,D3,11.717710727969347,14872247.75,11.412337164750957,245340244.94
35,D4,5.092844827586207,6463908.2,4.689415708812261,100811425.61
36,D0,14.281283524904214,7240224.79,12.876954022988503,2605102282.67
36,D1,4.0216954022988505,2038928.06,7.042557471264368,1424762785.5
36,D2,0.9461590038314176,479684.36,2.465306513409962,498761504.56
36,D3,0.094243295019157,47809.73,0.273007662835249,55231737.92
36,D4,0.0,0.0,0.0,0.0
37,D0,18.571053639846745,9552279.17,19.7032183908046,1958702161.08
37,D1,9.910105363984671,5097364.67,10.733793103448276,1067043638.51
37,D2,4.853783524904215,2496562.83,4.767614942528736,473947933.7
37,D3,2.584616858237548,1329427.06,2.90801724137931,289089100.82
37,D4,1.5014750957854406,772290.87,2.0247605363984675,201283509.32
38,D0,23.970852490421457,17694841.5,24.164885057471263,169684089.59
38,D1,13.279434865900384,9802568.3,11.67705938697318,81994477.37
38,D2,6.802978927203066,5021860.3,5.356906130268199,37615302.78
38,D3,2.105632183908046,1554363.01,1.5322126436781611,10760383.32
38,D4,0.1785057471264367,131780.45,0.1465708812260536,1029190.35
39,D0,11.246072796934866,4850152.57,10.680172413793104,1286332934.53
39,D1,3.9084770114942526,1685616.09,4.263208812260537,513475712.97
39,D2,0.6599712643678161,284617.83,0.6768007662835249,81511898.56
39,D3,0.075095785440613,32390.06,0.0952107279693486,11468955.51
39,D4,0.0,0.0,0.0,0.0
40,D0,17.248409961685823,12587083.34,18.254798850574712,714933464.35
40,D1,12.82095785440613,9356220.29,12.244501915708812,479544828.87
40,D2,9.328122605363983,6807349.49,8.255114942528735,323309316.02
40,D3,6.668429118773947,4866321.79,4.980421455938698,195057077.41
40,D4,3.4748275862068967,2535844.58,1.7033429118773946,66705717.03
41,D0,21.101388888888888,21350131.31,20.19025862068965,807528462.43
41,D1,16.83146551724138,17029807.57,11.050613026819924,441990688.42
41,D2,15.282519157088124,15462584.13,9.395555555555555,375783281.17
41,D3,7.22221264367816,7307206.56,1.909913793103448,76393639.37
41,D4,0.1817528735632184,183869.74,0.0260632183908046,1042131.39
42,D0,15.991858237547891,7561274.44,13.982260536398469,1854241811.99
42,D1,3.585277777777778,1695184.4,4.0730651340996165,540140560.91
42,D2,0.6363122605363984,300875.54,1.0549233716475095,139893242.12
42,D3,0.160316091954023,75794.42,0.603448275862069,80030564.27
42,D4,5.747126436781609e-05,24.93,0.0001245210727969,16388.809999999998
44,D0,15.42103448275862,174181.08000000002,15.449214559386974,169768875.53
44,D1,8.967787356321839,101289.45,9.114003831417625,100150894.77
44,D2,2.867806513409961,32391.31,2.815622605363985,30940623.71
44,D3,0.5360249042145594,6054.28,0.4996455938697318,5490570.4
44,D4,0.0,0.0,0.0,0.0
45,D0,20.87936781609196,6735700.78,19.903726053639847,927411885.84
45,D1,11.726331417624522,3782948.45,11.676350574712645,544064676.5600001
45,D2,6.266149425287356,2021447.6,6.608505747126436,307926547.87
45,D3,5.262528735632184,1697720.29,4.998908045977011,232923908.41
45,D4,1.2584099616858238,405992.03,1.6732088122605364,77962842.88
46,D0,19.42395593869732,15640450.17,19.189885057471265,160229744.87
46,D1,13.83316091954023,11138492.63,12.293553639846742,102646622.34
46,D2,9.406044061302682,7573688.15,6.768285440613027,56511797.13
46,D3,4.181197318007663,3366789.57,3.682528735632184,30747324.89
46,D4,0.9991858237547894,804559.87,0.9516379310344828,7946249.39
47,D0,13.399549808429118,5897174.71,13.46699233716475,892240837.85
47,D1,6.217538314176245,2736314.49,6.649492337164751,440546511.31
47,D2,3.4179022988505747,1504203.25,3.4753927203065134,230261685.37
47,D3,2.1585536398467435,949988.78,2.131216475095785,141199313.97
47,D4,1.1047892720306514,486238.41,1.1234674329501917,74432931.85000001
48,D0,16.475795019157086,45605581.27,15.64227011494253,4106477031.22
48,D1,14.450842911877396,40000429.77,13.882605363984675,3644414681.35
48,D2,10.708113026819923,29640343.95,9.065124521072796,2379761837.21
48,D3,7.03058429118774,19461043.82,5.600833333333334,1470301583.17
48,D4,4.405909961685824,12195955.42,3.7396264367816094,981709519.45
49,D0,18.6407183908046,16518115.21,16.92090038314176,488254765.98
49,D1,19.91241379310345,17644787.73,23.743266283524907,685104811.43
49,D2,15.950028735632186,14133837.1,16.626187739463603,479750401.06
49,D3,11.513764367816092,10202768.2,8.065095785440612,232717375.7
49,D4,3.412959770114943,3024339.41,2.557691570881226,73802553.53
50,D0,15.207308429118774,1529381.07,15.17704980842912,99147757.62
50,D1,7.273726053639847,731516.3,6.888122605363985,44999074.53
50,D2,0.5643295019157087,56749.88,0.5789750957854407,3782673.04
50,D3,0.0,0.0,0.0,0.0
50,D4,0.0,0.0,0.0,0.0
51,D0,16.167250957854407,6745938.95,15.155019157088123,1249555118.49
51,D1,8.534683908045976,3561211.74,8.417825670498084,694064011.57
51,D2,3.572787356321839,1490767.26,3.877097701149425,319677198.31
51,D3,1.1147701149425286,465161.14,0.8827586206896552,72782889.33
51,D4,0.2478256704980843,103397.45,0.1385536398467433,11425430.53
53,D0,23.236657088122605,16374381.87,19.657835249042144,1363135049.12
53,D1,11.22,7906353.96,9.603754789272031,665953648.87
53,D2,6.747155172413793,4754600.78,3.837825670498084,266118608.07
53,D3,1.5089750957854404,1063445.65,0.8078639846743295,56019265.99
53,D4,0.0065325670498084,4600.34,0.0023275862068965,161224.93
54,D0,14.370450191570882,3631377.21,13.776369731800768,266505832.54
54,D1,3.309118773946361,836223.42,3.4577011494252874,66890647.31
54,D2,0.872183908045977,220387.77,0.9148754789272032,17698433.72
54,D3,0.1439750957854406,36374.27,0.1645114942528735,3182607.15
54,D4,0.0,0.0,0.0,0.0
55,D0,15.959885057471263,9338956.03,13.620909961685824,807648628.15
55,D1,9.530862068965517,5576909.07,7.6337452107279695,452639829.5
55,D2,4.012777777777778,2347974.44,2.829904214559387,167794378.58
55,D3,0.4298850574712644,251474.77,0.4404310344827586,26111794.61
55,D4,0.0,0.0,0.0,0.0
56,D0,17.14843869731801,17508929.65,16.580574712643678,97563666.7
56,D1,13.222365900383142,13500237.02,12.70404214559387,74753100.26
56,D2,15.272471264367816,15593522.06,14.265536398467432,83942908.52
56,D3,12.00912835249042,12261589.16,11.170929118773946,65733229.92
56,D4,1.924147509578544,1964656.74,1.815325670498084,10681816.78
